MesAno,Empresa,Valor,Segmento,mes
202308,Empresa 3627,105635.88,Não Tiny,2023-08
202308,Empresa 3546,4830.92,Não Tiny,2023-08
202308,Empresa 3631,48304.963599999995,Não Tiny,2023-08
202308,Empresa 3644,115456.7274,Não Tiny,2023-08
202308,Empresa 3547,21957.101000000002,Não Tiny,2023-08
202308,Empresa 3548,18298.916200000003,Não Tiny,2023-08
202308,Empresa 3549,2244270.2978,Não Tiny,2023-08
202308,Empresa 3550,764014.9108,Não Tiny,2023-08
202308,Empresa 3551,26643.04,Não Tiny,2023-08
202308,Empresa 3594,343239.18,Não Tiny,2023-08
202308,Empresa 3553,1691.356,Não Tiny,2023-08
202308,Empresa 3615,424350.8074,Tiny,2023-08
202308,Empresa 3554,154966.8,Tiny,2023-08
202308,Empresa 3653,14611.041000000001,Tiny,2023-08
202308,Empresa 3555,172910.624,Não Tiny,2023-08
202308,Empresa 3595,56679.9882,Tiny,2023-08
202308,Empresa 3556,115777.64360000001,Tiny,2023-08
202308,Empresa 3557,56133.385800000004,Não Tiny,2023-08
202308,Empresa 3558,74513.93280000001,Tiny,2023-08
202308,Empresa 3559,266676.34260000003,Não Tiny,2023-08
202308,Empresa 3560,56770.0384,Não Tiny,2023-08
202308,Empresa 3561,69823.6328,Não Tiny,2023-08
202308,Empresa 1821,13008.774000000001,Não Tiny,2023-08
202308,Empresa 3616,1402604.2398,Não Tiny,2023-08
202308,Empresa 3563,40904.5068,Não Tiny,2023-08
202308,Empresa 3564,137567.67380000002,Não Tiny,2023-08
202308,Empresa 3565,324343.2162,Não Tiny,2023-08
202308,Empresa 3566,4539.8366,Não Tiny,2023-08
202308,Empresa 3567,61869.3468,Não Tiny,2023-08
202308,Empresa 3568,24119.979,Não Tiny,2023-08
202308,Empresa 3569,58996.053,Não Tiny,2023-08
202308,Empresa 3570,22160.555,Não Tiny,2023-08
202308,Empresa 3571,820946.3418,Tiny,2023-08
202308,Empresa 3572,88486.8794,Tiny,2023-08
202308,Empresa 3573,162620.7288,Tiny,2023-08
202308,Empresa 3575,103620.2258,Não Tiny,2023-08
202308,Empresa 3576,204619.5618,Tiny,2023-08
202308,Empresa 3577,258001.01420000003,Não Tiny,2023-08
202308,Empresa 3618,2168.574,Não Tiny,2023-08
202308,Empresa 3578,136293.97699999998,Não Tiny,2023-08
202308,Empresa 3579,207689.99060000002,Não Tiny,2023-08
202309,Empresa 3596,668717.164,Não Tiny,2023-09
202309,Empresa 3333,230767.032,Não Tiny,2023-09
202309,Empresa 3334,188860.492,Não Tiny,2023-09
202309,Empresa 3335,195110.428,Não Tiny,2023-09
202309,Empresa 3336,96808.00559999999,Não Tiny,2023-09
202309,Empresa 3337,1073925.3708,Não Tiny,2023-09
202309,Empresa 3338,352544.25460000004,Não Tiny,2023-09
202309,Empresa 3339,186664.1144,Não Tiny,2023-09
202309,Empresa 3340,117045.68000000001,Tiny,2023-09
202309,Empresa 3341,11843.7996,Tiny,2023-09
202309,Empresa 3343,41444.0248,Tiny,2023-09
202309,Empresa 3344,6030.64,Não Tiny,2023-09
202309,Empresa 3633,591190.2786,Tiny,2023-09
202309,Empresa 3346,831658.0970000001,Não Tiny,2023-09
202309,Empresa 3348,30713.9,Não Tiny,2023-09
202309,Empresa 3349,27349.343999999997,Tiny,2023-09
202309,Empresa 3351,98004.0944,Não Tiny,2023-09
202309,Empresa 3352,257787.4498,Tiny,2023-09
202309,Empresa 3353,651963.2165999999,Não Tiny,2023-09
202309,Empresa 3354,81695.85900000001,Não Tiny,2023-09
202309,Empresa 3355,260641.573,Não Tiny,2023-09
202309,Empresa 3356,1270746.6636,Tiny,2023-09
202309,Empresa 3357,4543.539000000001,Não Tiny,2023-09
202309,Empresa 3358,26087.1104,Tiny,2023-09
202309,Empresa 3359,90051.41040000001,Não Tiny,2023-09
202309,Empresa 3360,190704.18039999998,Não Tiny,2023-09
202309,Empresa 3361,99193.17,Não Tiny,2023-09
202309,Empresa 3362,61149.212199999994,Não Tiny,2023-09
202309,Empresa 3363,77224.232,Não Tiny,2023-09
202309,Empresa 1750,118226.265,Tiny,2023-09
202309,Empresa 3365,91650.4734,Não Tiny,2023-09
202309,Empresa 3366,16391.13,Não Tiny,2023-09
202309,Empresa 3367,24842.303,Não Tiny,2023-09
202309,Empresa 3368,35163.9,Tiny,2023-09
202309,Empresa 3369,25919.6836,Não Tiny,2023-09
202309,Empresa 3370,5017.3394,Não Tiny,2023-09
202309,Empresa 3371,74977.605,Não Tiny,2023-09
202309,Empresa 3372,59906.7722,Não Tiny,2023-09
202309,Empresa 3373,52675.807,Não Tiny,2023-09
202309,Empresa 3581,14912.5018,Não Tiny,2023-09
202309,Empresa 3621,4081.8959999999997,Não Tiny,2023-09
202309,Empresa 3598,1255426.2036000001,Não Tiny,2023-09
202309,Empresa 3375,297717.9406,Não Tiny,2023-09
202309,Empresa 3377,16802.31,Não Tiny,2023-09
202309,Empresa 2122,191852.8856,Não Tiny,2023-09
202309,Empresa 3380,12864.06,Tiny,2023-09
202309,Empresa 1676,41523.5552,Não Tiny,2023-09
202309,Empresa 3381,58749.9858,Não Tiny,2023-09
202309,Empresa 3383,487082.2794,Não Tiny,2023-09
202309,Empresa 3384,1172.0232,Tiny,2023-09
202309,Empresa 3386,208560.2326,Não Tiny,2023-09
202309,Empresa 3390,11850.830600000001,Não Tiny,2023-09
202309,Empresa 3392,108328.041,Não Tiny,2023-09
202309,Empresa 3394,43230.415,Não Tiny,2023-09
202309,Empresa 3395,698764.4896,Não Tiny,2023-09
202309,Empresa 3583,411346.4656,Tiny,2023-09
202309,Empresa 3396,204153.0772,Não Tiny,2023-09
202309,Empresa 3584,60693.105,Não Tiny,2023-09
202309,Empresa 3397,97414.20240000001,Não Tiny,2023-09
202309,Empresa 3400,11922.422199999999,Não Tiny,2023-09
202309,Empresa 3401,163056.5262,Não Tiny,2023-09
202309,Empresa 3628,571581.3002,Tiny,2023-09
202309,Empresa 3635,25442.519,Não Tiny,2023-09
202309,Empresa 3402,607770.4624000001,Não Tiny,2023-09
202309,Empresa 3403,105242.7136,Não Tiny,2023-09
202309,Empresa 3404,23455.593999999997,Não Tiny,2023-09
202309,Empresa 3405,476428.8014,Tiny,2023-09
202309,Empresa 3408,13859.7386,Não Tiny,2023-09
202309,Empresa 3409,179800.0428,Não Tiny,2023-09
202309,Empresa 3410,3625.593,Tiny,2023-09
202309,Empresa 3411,9821.0076,Não Tiny,2023-09
202309,Empresa 3413,40103.667,Não Tiny,2023-09
202309,Empresa 3415,9804.6316,Não Tiny,2023-09
202309,Empresa 3416,62066.375,Não Tiny,2023-09
202309,Empresa 3417,9213.9208,Não Tiny,2023-09
202309,Empresa 3418,354476.4802,Não Tiny,2023-09
202309,Empresa 3419,94958.372,Tiny,2023-09
202309,Empresa 3420,86770.81700000001,Tiny,2023-09
202309,Empresa 3421,306467.673,Não Tiny,2023-09
202309,Empresa 3422,165915.61560000002,Não Tiny,2023-09
202309,Empresa 3423,515933.05340000003,Não Tiny,2023-09
202309,Empresa 3425,116285.5132,Não Tiny,2023-09
202309,Empresa 3426,176712.4548,Não Tiny,2023-09
202309,Empresa 3604,53837.150200000004,Tiny,2023-09
202309,Empresa 3427,418524.6538,Não Tiny,2023-09
202309,Empresa 3428,10347.9232,Não Tiny,2023-09
202309,Empresa 3430,41725.425,Não Tiny,2023-09
202309,Empresa 3654,18871.0616,Não Tiny,2023-09
202309,Empresa 3637,73980.6804,Não Tiny,2023-09
202309,Empresa 3605,17069.185400000002,Não Tiny,2023-09
202309,Empresa 3432,659501.4275999999,Tiny,2023-09
202309,Empresa 3433,14889.7,Tiny,2023-09
202309,Empresa 3434,90872.88040000001,Não Tiny,2023-09
202309,Empresa 3435,7731.3054,Não Tiny,2023-09
202309,Empresa 3436,2856.9,Não Tiny,2023-09
202309,Empresa 3437,108542.1038,Não Tiny,2023-09
202309,Empresa 3438,46161.6656,Não Tiny,2023-09
202309,Empresa 3439,1703.3888000000002,Tiny,2023-09
202309,Empresa 1808,6799.244000000001,Tiny,2023-09
202309,Empresa 3440,875793.553,Tiny,2023-09
202309,Empresa 3441,87023.7194,Não Tiny,2023-09
202309,Empresa 3442,1114780.9454,Não Tiny,2023-09
202309,Empresa 3443,3122.1912,Não Tiny,2023-09
202309,Empresa 3639,74609.3408,Não Tiny,2023-09
202309,Empresa 3444,156043.9492,Não Tiny,2023-09
202309,Empresa 3445,1537.92,Não Tiny,2023-09
202309,Empresa 3446,87147.3582,Tiny,2023-09
202309,Empresa 3447,181730.1502,Não Tiny,2023-09
202309,Empresa 3448,82630.5192,Não Tiny,2023-09
202309,Empresa 3449,83868.74059999999,Não Tiny,2023-09
202309,Empresa 1850,180741.4136,Não Tiny,2023-09
202309,Empresa 3450,1096569.0,Tiny,2023-09
202309,Empresa 3451,4546.476,Não Tiny,2023-09
202309,Empresa 3453,800639.2118,Não Tiny,2023-09
202309,Empresa 3454,2567788.6976,Não Tiny,2023-09
202309,Empresa 3457,48679.885,Não Tiny,2023-09
202309,Empresa 3458,107680.10320000001,Tiny,2023-09
202309,Empresa 3585,55764.107,Tiny,2023-09
202309,Empresa 3461,64347.0,Não Tiny,2023-09
202309,Empresa 3462,32423.9994,Não Tiny,2023-09
202309,Empresa 3466,150729.3676,Não Tiny,2023-09
202309,Empresa 3467,801.0,Não Tiny,2023-09
202309,Empresa 3586,3576.3048000000003,Não Tiny,2023-09
202309,Empresa 3468,280570.7378,Não Tiny,2023-09
202309,Empresa 3469,605309.1496,Não Tiny,2023-09
202309,Empresa 3470,244003.5036,Não Tiny,2023-09
202309,Empresa 3471,21133.0322,Não Tiny,2023-09
202309,Empresa 3472,29118.2902,Não Tiny,2023-09
202309,Empresa 3473,31971.1852,Não Tiny,2023-09
202309,Empresa 3474,411216.2052,Não Tiny,2023-09
202309,Empresa 3475,918904.8504,Não Tiny,2023-09
202309,Empresa 3477,59127.060999999994,Não Tiny,2023-09
202309,Empresa 3479,337249.213,Tiny,2023-09
202309,Empresa 3655,127183.90140000002,Não Tiny,2023-09
202309,Empresa 3480,138890.7656,Tiny,2023-09
202309,Empresa 3608,1686.7102,Tiny,2023-09
202309,Empresa 3481,9456.25,Não Tiny,2023-09
202309,Empresa 3483,112565.0462,Tiny,2023-09
202309,Empresa 3645,7893.908399999999,Não Tiny,2023-09
202309,Empresa 3484,47572.102000000006,Não Tiny,2023-09
202309,Empresa 3485,2148611.9764,Não Tiny,2023-09
202309,Empresa 3486,102187.0944,Não Tiny,2023-09
202309,Empresa 3487,23345.6256,Não Tiny,2023-09
202309,Empresa 3488,15072.15,Não Tiny,2023-09
202309,Empresa 3490,245822.5568,Não Tiny,2023-09
202309,Empresa 3493,136585.1316,Não Tiny,2023-09
202309,Empresa 3494,77860.226,Não Tiny,2023-09
202309,Empresa 3495,113692.81860000001,Não Tiny,2023-09
202309,Empresa 3626,242528.5066,Não Tiny,2023-09
202309,Empresa 3497,326184.8754,Não Tiny,2023-09
202309,Empresa 3640,9469.6,Não Tiny,2023-09
202309,Empresa 3499,123338.05119999999,Não Tiny,2023-09
202309,Empresa 3501,28797.4808,Tiny,2023-09
202309,Empresa 3502,28991.928,Tiny,2023-09
202309,Empresa 3503,26857.3342,Não Tiny,2023-09
202309,Empresa 3641,1900420.0082,Não Tiny,2023-09
202309,Empresa 3611,25463.79,Não Tiny,2023-09
202309,Empresa 3642,29829.24,Não Tiny,2023-09
202309,Empresa 3506,448385.5778,Não Tiny,2023-09
202309,Empresa 3507,66135.9,Não Tiny,2023-09
202309,Empresa 3508,387716.78760000004,Não Tiny,2023-09
202309,Empresa 3656,42972.047999999995,Não Tiny,2023-09
202309,Empresa 3510,41571.9,Não Tiny,2023-09
202309,Empresa 3511,268007.48,Não Tiny,2023-09
202309,Empresa 3513,45326.0268,Tiny,2023-09
202309,Empresa 3514,60042.550599999995,Não Tiny,2023-09
202309,Empresa 3629,66449.6784,Tiny,2023-09
202309,Empresa 3515,176352.25400000002,Não Tiny,2023-09
202309,Empresa 3516,195088.3916,Não Tiny,2023-09
202309,Empresa 3589,4909.24,Não Tiny,2023-09
202309,Empresa 3517,81780.6582,Não Tiny,2023-09
202309,Empresa 3518,254360.1488,Não Tiny,2023-09
202309,Empresa 3519,6853.0,Não Tiny,2023-09
202309,Empresa 3520,18313.174,Tiny,2023-09
202309,Empresa 3521,225081.9612,Não Tiny,2023-09
202309,Empresa 3590,4487.736,Tiny,2023-09
202309,Empresa 3522,14421.56,Tiny,2023-09
202309,Empresa 3648,33245.06,Tiny,2023-09
202309,Empresa 3524,57533.8542,Não Tiny,2023-09
202309,Empresa 3647,26700.0,Não Tiny,2023-09
202309,Empresa 3612,34367.795,Não Tiny,2023-09
202309,Empresa 3526,311526.522,Não Tiny,2023-09
202309,Empresa 3527,435506.192,Não Tiny,2023-09
202309,Empresa 3591,372819.2022,Não Tiny,2023-09
202309,Empresa 3528,60653.090599999996,Não Tiny,2023-09
202309,Empresa 3531,22967.9274,Não Tiny,2023-09
202309,Empresa 3532,1505594.7728000002,Tiny,2023-09
202309,Empresa 3533,60361.8114,Não Tiny,2023-09
202309,Empresa 2488,7209.356,Não Tiny,2023-09
202309,Empresa 3534,429103.6922,Não Tiny,2023-09
202309,Empresa 3535,542663.527,Não Tiny,2023-09
202309,Empresa 3649,2322.9,Não Tiny,2023-09
202309,Empresa 3537,12788.588000000002,Não Tiny,2023-09
202309,Empresa 3538,22454.343999999997,Não Tiny,2023-09
202309,Empresa 3539,113481.05200000001,Tiny,2023-09
202309,Empresa 3540,1291016.3602,Tiny,2023-09
202309,Empresa 3650,102942.2772,Tiny,2023-09
202309,Empresa 3643,50864.3188,Não Tiny,2023-09
202309,Empresa 3541,275573.815,Não Tiny,2023-09
202309,Empresa 3542,46301.894,Não Tiny,2023-09
202309,Empresa 3543,35166.659,Não Tiny,2023-09
202309,Empresa 3544,145587.2858,Não Tiny,2023-09
202309,Empresa 3652,30333.514,Não Tiny,2023-09
202309,Empresa 3545,26606.033799999997,Não Tiny,2023-09
202309,Empresa 3630,41456.2,Não Tiny,2023-09
202309,Empresa 3546,1687.44,Tiny,2023-09
202309,Empresa 3631,36484.037000000004,Não Tiny,2023-09
202309,Empresa 3644,60479.149000000005,Tiny,2023-09
202309,Empresa 3657,198115.4062,Não Tiny,2023-09
202309,Empresa 3547,23967.8424,Não Tiny,2023-09
202309,Empresa 3548,27828.751399999997,Não Tiny,2023-09
202309,Empresa 3550,851792.2466,Não Tiny,2023-09
202309,Empresa 3594,671772.0,Não Tiny,2023-09
202309,Empresa 3553,909.491,Não Tiny,2023-09
202309,Empresa 3554,170463.48,Não Tiny,2023-09
202309,Empresa 3555,153516.011,Tiny,2023-09
202309,Empresa 3595,159625.1134,Tiny,2023-09
202309,Empresa 3556,9048.202800000001,Não Tiny,2023-09
202309,Empresa 3557,66580.1346,Não Tiny,2023-09
202309,Empresa 3558,77295.432,Não Tiny,2023-09
202309,Empresa 3559,478256.36299999995,Não Tiny,2023-09
202309,Empresa 3560,47318.9504,Não Tiny,2023-09
202309,Empresa 3561,50179.3748,Não Tiny,2023-09
202309,Empresa 1821,14131.9006,Não Tiny,2023-09
202309,Empresa 3563,10290.4648,Não Tiny,2023-09
202309,Empresa 3565,218941.24599999998,Não Tiny,2023-09
202309,Empresa 3566,2045.754,Tiny,2023-09
202309,Empresa 3617,1178259.9462000001,Não Tiny,2023-09
202309,Empresa 3567,43004.6398,Tiny,2023-09
202309,Empresa 3568,8261.780999999999,Não Tiny,2023-09
202309,Empresa 3569,48438.837400000004,Não Tiny,2023-09
202309,Empresa 3570,12589.495,Não Tiny,2023-09
202309,Empresa 3571,730124.2626,Não Tiny,2023-09
202309,Empresa 3572,61979.0304,Não Tiny,2023-09
202309,Empresa 3573,167364.856,Não Tiny,2023-09
202309,Empresa 3574,233528.91559999998,Não Tiny,2023-09
202309,Empresa 3575,95974.2714,Tiny,2023-09
202309,Empresa 3576,465335.343,Tiny,2023-09
202309,Empresa 3577,205075.0104,Tiny,2023-09
202309,Empresa 3578,105976.89240000001,Não Tiny,2023-09
202309,Empresa 3579,71407.5302,Não Tiny,2023-09
202310,Empresa 3596,116241.33360000001,Não Tiny,2023-10
202310,Empresa 3333,221514.236,Não Tiny,2023-10
202310,Empresa 3334,207207.4326,Não Tiny,2023-10
202310,Empresa 3658,145107.09519999998,Não Tiny,2023-10
202310,Empresa 3335,35390.6008,Não Tiny,2023-10
202310,Empresa 3336,88290.7946,Não Tiny,2023-10
202310,Empresa 3337,933242.0384000001,Não Tiny,2023-10
202310,Empresa 3338,309413.0746,Tiny,2023-10
202310,Empresa 3339,267222.3932,Não Tiny,2023-10
202310,Empresa 3340,45681.742000000006,Tiny,2023-10
202310,Empresa 3341,5375.1728,Não Tiny,2023-10
202310,Empresa 3343,45552.175800000005,Não Tiny,2023-10
202310,Empresa 3344,7725.4848,Não Tiny,2023-10
202310,Empresa 3633,741714.7326,Não Tiny,2023-10
202310,Empresa 3346,963865.4431999999,Não Tiny,2023-10
202310,Empresa 3348,36425.475,Tiny,2023-10
202310,Empresa 3349,21782.073600000003,Não Tiny,2023-10
202310,Empresa 3351,85442.3496,Não Tiny,2023-10
202310,Empresa 3352,117318.1802,Não Tiny,2023-10
202310,Empresa 3353,730825.0308,Não Tiny,2023-10
202310,Empresa 3354,103013.7264,Não Tiny,2023-10
202310,Empresa 3355,154161.8662,Tiny,2023-10
202310,Empresa 3356,1325012.4734,Não Tiny,2023-10
202310,Empresa 3358,34343.3378,Não Tiny,2023-10
202310,Empresa 3359,58927.2738,Não Tiny,2023-10
202310,Empresa 3360,379655.61260000005,Não Tiny,2023-10
202310,Empresa 3361,98726.988,Tiny,2023-10
202310,Empresa 3362,22100.1774,Não Tiny,2023-10
202310,Empresa 3363,133052.1164,Tiny,2023-10
202310,Empresa 3364,65773.8836,Não Tiny,2023-10
202310,Empresa 1750,314869.09500000003,Não Tiny,2023-10
202310,Empresa 3365,93664.7214,Não Tiny,2023-10
202310,Empresa 3366,17116.48,Não Tiny,2023-10
202310,Empresa 3367,28502.8552,Não Tiny,2023-10
202310,Empresa 3368,36797.94,Tiny,2023-10
202310,Empresa 3369,64580.8208,Não Tiny,2023-10
202310,Empresa 3370,44118.1722,Tiny,2023-10
202310,Empresa 3371,33882.3712,Tiny,2023-10
202310,Empresa 3372,21891.4724,Tiny,2023-10
202310,Empresa 3373,4895.9256000000005,Não Tiny,2023-10
202310,Empresa 3581,33609.283599999995,Não Tiny,2023-10
202310,Empresa 3621,2040.9479999999999,Não Tiny,2023-10
202310,Empresa 3598,1077950.2,Não Tiny,2023-10
202310,Empresa 3375,199491.3106,Não Tiny,2023-10
202310,Empresa 3377,33604.62,Não Tiny,2023-10
202310,Empresa 2122,313518.53780000005,Tiny,2023-10
202310,Empresa 3380,6860.8142,Não Tiny,2023-10
202310,Empresa 3599,206932.4404,Não Tiny,2023-10
202310,Empresa 1676,73158.42719999999,Não Tiny,2023-10
202310,Empresa 3659,211460.5824,Não Tiny,2023-10
202310,Empresa 3381,49549.3082,Tiny,2023-10
202310,Empresa 3383,324581.932,Tiny,2023-10
202310,Empresa 3385,1872.7379999999998,Não Tiny,2023-10
202310,Empresa 3386,219880.8902,Tiny,2023-10
202310,Empresa 3390,8695.4424,Não Tiny,2023-10
202310,Empresa 3392,101101.61480000001,Não Tiny,2023-10
202310,Empresa 3393,13293.4138,Não Tiny,2023-10
202310,Empresa 3582,183300.929,Não Tiny,2023-10
202310,Empresa 3394,270128.795,Não Tiny,2023-10
202310,Empresa 3395,410551.1082,Tiny,2023-10
202310,Empresa 3396,171996.3092,Tiny,2023-10
202310,Empresa 3397,32513.871600000002,Não Tiny,2023-10
202310,Empresa 3399,19596.1446,Tiny,2023-10
202310,Empresa 3400,12449.0352,Não Tiny,2023-10
202310,Empresa 3401,67544.592,Não Tiny,2023-10
202310,Empresa 3635,27618.9784,Não Tiny,2023-10
202310,Empresa 3402,492386.8218,Não Tiny,2023-10
202310,Empresa 3403,104678.0442,Tiny,2023-10
202310,Empresa 3404,54659.9196,Tiny,2023-10
202310,Empresa 3405,660697.6943999999,Tiny,2023-10
202310,Empresa 3408,16724.2036,Tiny,2023-10
202310,Empresa 3409,130233.1126,Tiny,2023-10
202310,Empresa 3410,6378.3808,Tiny,2023-10
202310,Empresa 3603,4988.45,Não Tiny,2023-10
202310,Empresa 3411,11574.877199999999,Não Tiny,2023-10
202310,Empresa 3412,58410.700000000004,Tiny,2023-10
202310,Empresa 3413,57565.6272,Tiny,2023-10
202310,Empresa 3415,11747.7864,Não Tiny,2023-10
202310,Empresa 3416,85399.95,Não Tiny,2023-10
202310,Empresa 3417,9213.9208,Não Tiny,2023-10
202310,Empresa 3418,451148.565,Não Tiny,2023-10
202310,Empresa 3419,151947.5284,Tiny,2023-10
202310,Empresa 3420,69119.9276,Tiny,2023-10
202310,Empresa 3421,348023.1258,Tiny,2023-10
202310,Empresa 3422,11801.4,Não Tiny,2023-10
202310,Empresa 3423,387814.83,Não Tiny,2023-10
202310,Empresa 3425,124982.0058,Tiny,2023-10
202310,Empresa 3426,182799.4852,Não Tiny,2023-10
202310,Empresa 3604,5891.266,Tiny,2023-10
202310,Empresa 3427,442159.7252,Não Tiny,2023-10
202310,Empresa 3428,14603.315800000002,Tiny,2023-10
202310,Empresa 3430,49376.9864,Tiny,2023-10
202310,Empresa 3654,14607.783600000002,Não Tiny,2023-10
202310,Empresa 3636,14729.055,Não Tiny,2023-10
202310,Empresa 3637,29118.8598,Não Tiny,2023-10
202310,Empresa 3605,44135.705200000004,Tiny,2023-10
202310,Empresa 3431,5131.74,Tiny,2023-10
202310,Empresa 3432,171463.0212,Não Tiny,2023-10
202310,Empresa 3660,83843.2866,Não Tiny,2023-10
202310,Empresa 3433,8463.188,Não Tiny,2023-10
202310,Empresa 3434,94949.8992,Não Tiny,2023-10
202310,Empresa 3435,9766.8422,Não Tiny,2023-10
202310,Empresa 3436,13536.9,Não Tiny,2023-10
202310,Empresa 3437,119953.43460000001,Não Tiny,2023-10
202310,Empresa 3438,46012.0388,Tiny,2023-10
202310,Empresa 3439,2815.5862,Não Tiny,2023-10
202310,Empresa 3440,763971.7458,Não Tiny,2023-10
202310,Empresa 3441,58535.460199999994,Não Tiny,2023-10
202310,Empresa 3442,1013656.8136,Não Tiny,2023-10
202310,Empresa 3443,5109.3832,Não Tiny,2023-10
202310,Empresa 3639,59352.32,Não Tiny,2023-10
202310,Empresa 3444,167373.68480000002,Não Tiny,2023-10
202310,Empresa 3445,1537.92,Não Tiny,2023-10
202310,Empresa 3446,122094.02699999999,Não Tiny,2023-10
202310,Empresa 3447,79228.1738,Tiny,2023-10
202310,Empresa 3448,156499.1308,Não Tiny,2023-10
202310,Empresa 3449,79452.31139999999,Não Tiny,2023-10
202310,Empresa 1850,189704.2476,Não Tiny,2023-10
202310,Empresa 3450,1098565.092,Não Tiny,2023-10
202310,Empresa 3451,5411.556,Não Tiny,2023-10
202310,Empresa 3453,152967.6998,Não Tiny,2023-10
202310,Empresa 3454,2609617.0244,Não Tiny,2023-10
202310,Empresa 3457,69069.3934,Não Tiny,2023-10
202310,Empresa 3458,138505.32439999998,Não Tiny,2023-10
202310,Empresa 3459,3485.2400000000002,Não Tiny,2023-10
202310,Empresa 3585,59568.857,Não Tiny,2023-10
202310,Empresa 3461,49484.0,Não Tiny,2023-10
202310,Empresa 3462,20161.0098,Tiny,2023-10
202310,Empresa 3466,133276.0582,Tiny,2023-10
202310,Empresa 3467,1778.22,Não Tiny,2023-10
202310,Empresa 3586,1798.2450000000001,Não Tiny,2023-10
202310,Empresa 3468,251622.50879999998,Não Tiny,2023-10
202310,Empresa 3607,12397.8246,Não Tiny,2023-10
202310,Empresa 3469,643031.5326,Não Tiny,2023-10
202310,Empresa 3470,248371.677,Não Tiny,2023-10
202310,Empresa 3471,29576.124,Não Tiny,2023-10
202310,Empresa 3472,28885.3772,Não Tiny,2023-10
202310,Empresa 3473,27261.4476,Não Tiny,2023-10
202310,Empresa 3475,737518.8097999999,Tiny,2023-10
202310,Empresa 3477,116683.3076,Não Tiny,2023-10
202310,Empresa 3479,526397.4954,Não Tiny,2023-10
202310,Empresa 3655,77973.078,Não Tiny,2023-10
202310,Empresa 3480,220391.5366,Não Tiny,2023-10
202310,Empresa 3608,12235.8446,Não Tiny,2023-10
202310,Empresa 3481,37535.75,Não Tiny,2023-10
202310,Empresa 3483,19724.0376,Não Tiny,2023-10
202310,Empresa 3645,42354.6906,Não Tiny,2023-10
