Empresa,Valor,share,share_acumulado,pct_fornecedores
Empresa 3126,622702.4908,1.2097248530369544e-05,0.985833560706774,0.5355648535564853
Empresa 5840,622697.8271999999,1.2097157930558108e-05,0.9858456578647046,0.5356956066945606
Empresa 4508,622188.1954000001,1.2087257307652845e-05,0.9858577451220122,0.5358263598326359
Empresa 7249,621876.108,1.2081194382103685e-05,0.9858698263163943,0.5359571129707112
Empresa 1461,621060.8502,1.2065356359342202e-05,0.9858818916727536,0.5360878661087866
Empresa 455,620949.084,1.206318507607504e-05,0.9858939548578297,0.5362186192468619
Empresa 4399,620800.8278,1.206030490115352e-05,0.9859060151627309,0.5363493723849372
Empresa 5021,620719.82,1.2058731161680856e-05,0.9859180738938926,0.5364801255230126
Empresa 2910,620661.2402,1.2057593131225014e-05,0.9859301314870239,0.5366108786610879
Empresa 5277,620408.8006000001,1.2052688984180119e-05,0.9859421841760081,0.5367416317991632
Empresa 5225,619851.002,1.2041852624291107e-05,0.9859542260286324,0.5368723849372385
Empresa 5120,619119.7958,1.2027647472940285e-05,0.9859662536761054,0.5370031380753139
Empresa 1574,619003.3126000001,1.2025384552459269e-05,0.9859782790606578,0.5371338912133892
Empresa 7310,618908.4029999999,1.2023540742556333e-05,0.9859903026014004,0.5372646443514645
Empresa 887,618792.97,1.2021298224322928e-05,0.9860023238996247,0.5373953974895398
Empresa 3173,618642.7736000001,1.201838035711345e-05,0.9860143422799819,0.5375261506276151
Empresa 4244,618396.8844,1.2013603464765528e-05,0.9860263558834467,0.5376569037656904
Empresa 3558,617598.8036,1.1998099139782801e-05,0.9860383539825864,0.5377876569037657
Empresa 4963,617296.2036,1.1992220526063774e-05,0.9860503462031125,0.537918410041841
Empresa 643,616611.6156,1.1978921027026491e-05,0.9860623251241395,0.5380491631799164
Empresa 6949,615904.4038000001,1.196518201516351e-05,0.9860742903061547,0.5381799163179917
Empresa 4158,615459.4394,1.1956537686590082e-05,0.9860862468438413,0.538310669456067
Empresa 5843,615458.14,1.1956512443131169e-05,0.9860982033562844,0.5384414225941423
Empresa 4363,614393.9492,1.1935838396083769e-05,0.9861101391946805,0.5385721757322176
Empresa 4867,614350.7842,1.193499982912679e-05,0.9861220741945096,0.5387029288702929
Empresa 1478,613499.6772,1.1918465363540006e-05,0.9861339926598731,0.5388336820083682
Empresa 2629,612818.4,1.1905230183452825e-05,0.9861458978900566,0.5389644351464435
Empresa 916,612776.8548,1.1904423084369283e-05,0.986157802313141,0.5390951882845189
Empresa 3874,612758.325,1.1904063105729192e-05,0.9861697063762467,0.5392259414225942
Empresa 2002,612535.38,1.18997319506215e-05,0.9861816061081973,0.5393566945606695
Empresa 1422,612469.1106,1.1898444534217032e-05,0.9861935045527315,0.5394874476987448
Empresa 6636,612352.752,1.1896184034341661e-05,0.9862054007367658,0.5396182008368201
Empresa 1516,611534.842,1.1880294487259935e-05,0.9862172810312531,0.5397489539748954
Empresa 1469,611519.2492,1.1879991565753e-05,0.9862291610228188,0.5398797071129707
Empresa 5657,610611.7339999999,1.1862361257408829e-05,0.9862410233840762,0.540010460251046
Empresa 4373,610094.8754,1.1852320239375924e-05,0.9862528757043155,0.5401412133891214
Empresa 3786,607405.0462,1.1800064896226675e-05,0.9862646757692117,0.5402719665271967
Empresa 891,607249.5454000001,1.1797043980376711e-05,0.9862764728131921,0.540402719665272
Empresa 3343,605542.2228,1.1763875804371532e-05,0.9862882366889965,0.5405334728033473
Empresa 473,605201.78,1.175726201813682e-05,0.9862999939510146,0.5406642259414226
Empresa 1117,605134.3892,1.175595281628151e-05,0.986311749903831,0.5407949790794979
Empresa 7019,605090.53,1.1755100763093058e-05,0.9863235050045941,0.5409257322175732
Empresa 4420,603993.0176,1.173377937693495e-05,0.986335238783971,0.5410564853556485
Empresa 608,603826.9258,1.1730552709604817e-05,0.9863469693366806,0.5411872384937239
Empresa 1698,603593.5322,1.1726018569423413e-05,0.9863586953552501,0.5413179916317992
Empresa 5318,603208.091,1.1718530598748598e-05,0.9863704138858489,0.5414487447698745
Empresa 5107,602634.308,1.17073837097349e-05,0.9863821212695586,0.5415794979079498
Empresa 604,602632.884,1.170735604567034e-05,0.9863938286256043,0.5417102510460251
Empresa 4900,602135.2672,1.1697688838309803e-05,0.9864055263144427,0.5418410041841004
Empresa 6513,601827.7366,1.1691714437767234e-05,0.9864172180288805,0.5419717573221757
Empresa 2785,601624.3716,1.168776366354724e-05,0.986428905792544,0.542102510460251
Empresa 5116,601368.3898,1.168279070214175e-05,0.9864405885832462,0.5422332635983264
Empresa 2226,601168.2644,1.167890286366863e-05,0.9864522674861099,0.5423640167364017
Empresa 6480,600262.28,1.166130229419386e-05,0.9864639287884042,0.542494769874477
Empresa 3889,599914.9486,1.1654554683046838e-05,0.9864755833430872,0.5426255230125523
Empresa 7641,599219.2,1.1641038366903563e-05,0.9864872243814541,0.5427562761506276
Empresa 6700,599217.5624,1.1641006553229321e-05,0.9864988653880074,0.5428870292887029
Empresa 4325,599064.3756,1.1638030591484264e-05,0.9865105034185988,0.5430177824267782
Empresa 7153,598027.668,1.1617890460882872e-05,0.9865221213090597,0.5431485355648535
Empresa 6489,597910.9,1.1615622007588942e-05,0.9865337369310673,0.5432792887029289
Empresa 6007,597508.7268000001,1.1607808984155548e-05,0.9865453447400514,0.5434100418410042
Empresa 6943,597441.2292,1.1606497707495396e-05,0.9865569512377589,0.5435407949790795
Empresa 4484,597148.6328,1.1600813433829904e-05,0.9865685520511928,0.5436715481171548
Empresa 7244,595697.1673999999,1.1572615798624566e-05,0.9865801246669914,0.5438023012552301
Empresa 4202,595540.207,1.1569566527108429e-05,0.9865916942335186,0.5439330543933054
Empresa 6565,594780.3072,1.1554803944856721e-05,0.9866032490374634,0.5440638075313807
Empresa 5030,594272.1172,1.1544931331816822e-05,0.9866147939687953,0.544194560669456
Empresa 7608,594269.4116,1.1544878770094158e-05,0.9866263388475653,0.5443253138075314
Empresa 6429,593464.905,1.1529249611020105e-05,0.9866378680971764,0.5444560669456067
Empresa 7061,592624.9764,1.1512932308340119e-05,0.9866493810294847,0.544586820083682
Empresa 7481,592188.2,1.150444704813791e-05,0.9866608854765329,0.5447175732217573
Empresa 1139,592052.1902000001,1.1501804784171613e-05,0.986672387281317,0.5448483263598326
Empresa 3560,591400.3542000001,1.1489141558619213e-05,0.9866838764228756,0.5449790794979079
Empresa 1715,590643.4982,1.1474438108305502e-05,0.9866953508609839,0.5451098326359832
Empresa 6672,589865.0329999999,1.145931485581209e-05,0.9867068101758397,0.5452405857740585
Empresa 7504,589854.887,1.14591177493521e-05,0.9867182692935891,0.5453713389121339
Empresa 6981,589106.6640000001,1.1444582012429788e-05,0.9867297138756015,0.5455020920502092
Empresa 3347,588414.0126,1.1431125865626931e-05,0.9867411450014671,0.5456328451882845
Empresa 3951,587978.5,1.1422665157282022e-05,0.9867525676666244,0.5457635983263598
Empresa 4216,587826.577,1.1419713747394263e-05,0.9867639873803719,0.5458943514644351
Empresa 2168,587825.687,1.1419696457353913e-05,0.9867754070768292,0.5460251046025104
Empresa 3625,587825.3132,1.1419689195536965e-05,0.9867868267660247,0.5461558577405857
Empresa 349,587460.5556000001,1.1412603045399888e-05,0.9867982393690701,0.546286610878661
Empresa 3507,587168.6,1.1406931220563446e-05,0.9868096463002907,0.5464173640167364
Empresa 6490,587083.2134,1.1405272414092259e-05,0.9868210515727047,0.5465481171548117
Empresa 5176,586980.8812,1.1403284405252806e-05,0.98683245485711,0.546678870292887
Empresa 3593,585529.8608,1.1375095415067647e-05,0.9868438299525251,0.5468096234309623
Empresa 2780,585403.8546000001,1.1372647491154882e-05,0.9868552026000162,0.5469403765690377
Empresa 6381,585254.5482,1.1369746913985752e-05,0.9868665723469302,0.547071129707113
Empresa 4470,584779.2704,1.1360513686638002e-05,0.9868779328606169,0.5472018828451883
Empresa 416,584426.1184,1.135365299862709e-05,0.9868892865136155,0.5473326359832636
Empresa 5074,584276.99,1.1350755879466029e-05,0.986900637269495,0.547463389121339
Empresa 3533,584061.877,1.1346576876713412e-05,0.9869119838463717,0.5475941422594143
Empresa 2232,583919.2456,1.1343805974846909e-05,0.9869233276523466,0.5477248953974896
Empresa 7291,583484.3916000001,1.133535806113186e-05,0.9869346630104077,0.5478556485355649
Empresa 2721,583103.2224000001,1.1327953082650728e-05,0.9869459909634903,0.5479864016736402
Empresa 7312,581804.6768,1.1302726222178342e-05,0.9869572936897125,0.5481171548117155
Empresa 2057,581634.0104,1.129941068404081e-05,0.9869685931003965,0.5482479079497908
Empresa 6267,581494.4762,1.1296699951514724e-05,0.986979889800348,0.5483786610878661
Empresa 1512,581431.9092,1.1295484461678112e-05,0.9869911852848097,0.5485094142259415
Empresa 838,581356.2413999999,1.1294014462447547e-05,0.9870024792992721,0.5486401673640168
Empresa 3484,581298.6228,1.1292895105235285e-05,0.9870137721943774,0.5487709205020921
Empresa 3304,580977.76,1.1286661699888272e-05,0.9870250588560773,0.5489016736401674
Empresa 3369,579797.4242,1.1263731302575187e-05,0.9870363225873798,0.5490324267782427
Empresa 4146,578147.3108,1.1231674530363712e-05,0.9870475542619102,0.549163179916318
Empresa 218,578104.4484,1.1230841842020452e-05,0.9870587851037522,0.5492939330543933
Empresa 2517,577275.36,1.1214735132031928e-05,0.9870699998388842,0.5494246861924686
Empresa 418,577204.427,1.1213357115816027e-05,0.9870812131960001,0.549555439330544
Empresa 5210,576526.1936,1.1200181067666843e-05,0.9870924133770678,0.5496861924686193
Empresa 5109,576448.3008,1.1198667843335404e-05,0.9871036120449111,0.5498169456066946
Empresa 3284,576211.2048,1.119406177658614e-05,0.9871148061066878,0.5499476987447699
Empresa 6819,575938.4732,1.1188763416621264e-05,0.9871259948701044,0.5500784518828452
Empresa 841,575551.4656,1.1181245015475433e-05,0.9871371761151199,0.5502092050209205
Empresa 1525,575263.3904,1.117564857521492e-05,0.9871483517636951,0.5503399581589958
Empresa 5191,575207.0,1.1174553078258337e-05,0.9871595263167734,0.5504707112970711
Empresa 2972,575192.137,1.1174264334584491e-05,0.987170700581108,0.5506014644351465
Empresa 1394,574891.2636,1.116841926354374e-05,0.9871818690003715,0.5507322175732218
Empresa 2775,574456.5164000001,1.1159973424633535e-05,0.9871930289737961,0.5508629707112971
Empresa 5814,574326.4696,1.1157447003937578e-05,0.9872041864208001,0.5509937238493724
Empresa 2691,573171.4454,1.113500833537205e-05,0.9872153214291355,0.5511244769874477
Empresa 1914,572961.9394,1.1130938259873641e-05,0.9872264523673954,0.551255230125523
Empresa 2415,572930.2732,1.1130323080237985e-05,0.9872375826904756,0.5513859832635983
Empresa 5044,572362.5422,1.1119293763498666e-05,0.9872487019842391,0.5515167364016736
Empresa 4385,571404.5818,1.1100683455667453e-05,0.9872598026676948,0.551647489539749
Empresa 4789,570844.1666,1.1089796263059811e-05,0.9872708924639578,0.5517782426778243
Empresa 4563,570765.9356,1.1088276468513039e-05,0.9872819807404264,0.5519089958158996
Empresa 149,569870.649,1.1070883725323277e-05,0.9872930516241517,0.5520397489539749
Empresa 5976,568774.3292,1.104958550781924e-05,0.9873041012096595,0.5521705020920502
Empresa 7198,567426.6734,1.1023404582920335e-05,0.9873151246142424,0.5523012552301255
Empresa 44,566515.6338,1.1005705806016377e-05,0.9873261303200485,0.5524320083682008
Empresa 5106,565862.0,1.0993007654582471e-05,0.9873371233277031,0.5525627615062761
Empresa 4869,565737.5246,1.0990589469539109e-05,0.9873481139171726,0.5526935146443515
Empresa 3509,565635.317,1.0988603881305305e-05,0.9873591025210539,0.5528242677824268
Empresa 1,565425.5262,1.0984528272993982e-05,0.9873700870493268,0.5529550209205021
Empresa 2021,565256.6576,1.0981247660737958e-05,0.9873810682969876,0.5530857740585774
Empresa 7382,564977.5536,1.0975825504084172e-05,0.9873920441224917,0.5532165271966527
Empresa 6353,564808.4892000001,1.0972541088019272e-05,0.9874030166635798,0.553347280334728
Empresa 6901,564690.9914,1.0970258456892254e-05,0.9874139869220366,0.5534780334728033
Empresa 1716,563891.7358,1.0954731309056264e-05,0.9874249416533457,0.5536087866108786
Empresa 4514,563706.954,1.0951141550878782e-05,0.9874358927948966,0.553739539748954
Empresa 6969,563595.348,1.094897337981888e-05,0.9874468417682765,0.5538702928870293
Empresa 5740,563575.3764,1.0948585391313424e-05,0.9874577903536678,0.5540010460251046
Empresa 2724,563184.257,1.0940987110181177e-05,0.987468731340778,0.5541317991631799
Empresa 1173,563033.5266,1.0938058868947487e-05,0.9874796693996469,0.5542625523012552
Empresa 3441,562652.66,1.0930659769080073e-05,0.987490600059416,0.5543933054393305
Empresa 2479,562019.7453999999,1.0918364129785514e-05,0.9875015184235458,0.5545240585774058
Empresa 3424,561906.3238,1.09161606870433e-05,0.9875124345842329,0.5546548117154811
Empresa 5887,561795.5544,1.091400876862133e-05,0.9875233485930015,0.5547855648535565
Empresa 1456,561568.3908,1.0909595658722376e-05,0.9875342581886603,0.5549163179916318
Empresa 4762,561404.5952,1.0906413599696345e-05,0.9875451646022599,0.5550470711297071
Empresa 4943,560800.2318000001,1.089467262489622e-05,0.9875560592748849,0.5551778242677824
Empresa 994,560427.6244,1.0887433976603252e-05,0.9875669467088615,0.5553085774058577
Empresa 5350,559461.1912,1.0868659067587906e-05,0.9875778153679291,0.555439330543933
Empresa 7082,559439.7422,1.0868242377615467e-05,0.9875886836103067,0.5555700836820083
Empresa 7320,559127.0674,1.0862168040639678e-05,0.9875995457783474,0.5557008368200836
Empresa 4144,558950.9364,1.0858746341654396e-05,0.9876104045246891,0.555831589958159
Empresa 3473,558283.6322,1.084578261520071e-05,0.9876212503073043,0.5559623430962343
Empresa 4906,558148.37,1.0843154874868306e-05,0.9876320934621792,0.5560930962343096
Empresa 53,557855.1328,1.083745815237376e-05,0.9876429309203315,0.5562238493723849
Empresa 5243,557455.06,1.0829685933435591e-05,0.987653760606265,0.5563546025104602
Empresa 515,557447.4594,1.0829538276491003e-05,0.9876645901445414,0.5564853556485355
Empresa 5820,557414.5116,1.082889819919724e-05,0.9876754190427406,0.5566161087866108
Empresa 387,557317.3058,1.0827009780990205e-05,0.9876862460525215,0.5567468619246861
Empresa 7473,557211.2,1.0824948462379668e-05,0.9876970710009839,0.5568776150627615
Empresa 5760,557133.4318,1.0823437658653879e-05,0.9877078944386426,0.5570083682008368
Empresa 6024,556966.5212,1.0820195084486624e-05,0.9877187146337271,0.5571391213389121
Empresa 4339,556952.032,1.0819913602629724e-05,0.9877295345473297,0.5572698744769874
Empresa 3557,556762.1772,1.0816225291222245e-05,0.9877403507726209,0.5574006276150628
Empresa 4,556595.6403999999,1.0812989978871936e-05,0.9877511637625997,0.5575313807531381
Empresa 4887,556411.9622,1.0809421660344486e-05,0.9877619731842601,0.5576621338912134
Empresa 1152,556276.5576,1.0806791153605625e-05,0.9877727799754137,0.5577928870292888
Empresa 1324,556245.461,1.0806187039595795e-05,0.9877835861624533,0.5579236401673641
Empresa 3227,556146.4574,1.080426369550725e-05,0.9877943904261488,0.5580543933054394
Empresa 7000,555428.8326000001,1.0790322390172174e-05,0.987805180748539,0.5581851464435147
Empresa 5215,554003.3374000001,1.0762629278344253e-05,0.9878159433778173,0.55831589958159
Empresa 2299,553729.4488,1.0757308441326918e-05,0.9878267006862587,0.5584466527196653
Empresa 414,553575.5144,1.0754317955947967e-05,0.9878374550042146,0.5585774058577406
Empresa 1093,553097.6555999999,1.07450345874832e-05,0.9878482000388021,0.5587081589958159
Empresa 5141,551751.8866,1.071889031746984e-05,0.9878589189291196,0.5588389121338913
Empresa 5561,551624.3318,1.0716412308886869e-05,0.9878696353414285,0.5589696652719666
Empresa 2545,551277.9972,1.0709684062585036e-05,0.987880345025491,0.5591004184100419
Empresa 7166,550921.7658,1.0702763551034513e-05,0.9878910477890421,0.5592311715481172
Empresa 2769,550732.534,1.0699087342655278e-05,0.9879017468763848,0.5593619246861925
Empresa 6326,550545.8298,1.0695460237990636e-05,0.9879124423366228,0.5594926778242678
Empresa 880,549393.3332,1.0673070673139701e-05,0.9879231154072959,0.5596234309623431
Empresa 2676,549160.7406,1.0668552093994611e-05,0.9879337839593899,0.5597541841004184
Empresa 1896,548999.9532,1.0665428475304965e-05,0.9879444493878652,0.5598849372384938
Empresa 2683,548928.8422,1.0664047001080992e-05,0.9879551134348663,0.5600156903765691
Empresa 5622,548861.3446,1.0662735724420842e-05,0.9879657761705908,0.5601464435146444
Empresa 3643,548697.4422,1.0659551590589973e-05,0.9879764357221814,0.5602771966527197
Empresa 3599,547637.5767999999,1.0638961573138672e-05,0.9879870746837546,0.560407949790795
Empresa 3501,547321.0394,1.0632812197387763e-05,0.987997707495952,0.5605387029288703
Empresa 4345,547122.9432,1.062896378020664e-05,0.9880083364597322,0.5606694560669456
Empresa 4428,546308.611,1.0613143739087124e-05,0.9880189496034713,0.5608002092050209
Empresa 3125,546198.5002,1.061100461529501e-05,0.9880295606080866,0.5609309623430963
Empresa 452,545764.5896,1.060257502902273e-05,0.9880401631831156,0.5610617154811716
Empresa 1228,545701.0436,1.0601340520141734e-05,0.9880507645236357,0.5611924686192469
Empresa 5828,544658.4798,1.0581086621074841e-05,0.9880613456102568,0.5613232217573222
Empresa 7282,544483.3812,1.0577684978536366e-05,0.9880719232952354,0.5614539748953975
Empresa 4391,543488.824,1.0558363704245956e-05,0.9880824816589396,0.5615847280334728
Empresa 6399,543281.8634,1.0554343078262948e-05,0.9880930360020179,0.5617154811715481
Empresa 6198,542541.0452,1.0539951194476347e-05,0.9881035759532124,0.5618462343096234
Empresa 566,542399.108,1.0537193778841315e-05,0.9881141131469913,0.5619769874476988
